,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
800 S WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,3/6/14 6:00 AM,1174837,1896701,2014
5800 N MAGNOLIA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/6/14 12:20 AM,1166902,1938889,2014
1900 N HOWE ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 11:51 PM,1171628,1913251,2014
1900 N BURLING ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 11:50 PM,1170966,1913298,2014
600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 11:49 PM,1171679,1913548,2014
9500 S DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 8:45 PM,1164693,1841645,2014
4700 N MALDEN ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 8:23 PM,1166606,1931643,2014
4700 S INDIANA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 8:04 PM,1178397,1873680,2014
2300 N ALBANY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 7:53 PM,1155347,1915463,2014
2300 W AINSLIE ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 7:42 PM,1160033,1932487,2014
2100 W WEBSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 7:34 PM,1161631,1914597,2014
700 W MADISON ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 6:36 PM,1171250,1900262,2014
2800 S INDIANA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 6:09 PM,1178050,1886279,2014
4800 N WINTHROP AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 6:05 PM,1167999,1932284,2014
2800 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 6:01 PM,1177643,1886318,2014
2800 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 6:00 PM,1177643,1886318,2014
3200 W BERWYN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 3:56 PM,1154075,1935038,2014
4100 N TROY ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 3:20 PM,1154653,1927133,2014
100 W EUGENIE ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 3:14 PM,1174588,1911625,2014
1700 W ROSCOE ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 3:08 PM,1164227,1922623,2014
2600 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 3:06 PM,1159834,1862778,2014
2600 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 3:05 PM,1159707,1862775,2014
2600 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 3:03 PM,1159737,1862776,2014
1700 W HENDERSON ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 2:52 PM,1164391,1922294,2014
5100 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 2:42 PM,1141610,1920791,2014
300 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 2:15 PM,1173747,1903836,2014
300 N LARAMIE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 1:42 PM,1141647,1901803,2014
5900 N MAGNOLIA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 1:10 PM,1166882,1939545,2014
2800 W WELLINGTON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 12:48 PM,1157076,1919814,2014
5200 S LAKE PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 12:12 PM,1187607,1870968,2014
5200 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 12:03 PM,1159413,1934474,2014
4700 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 12:00 PM,1162159,1931333,2014
4700 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 11:46 AM,1162158,1931354,2014
2800 W PALMER ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 11:43 AM,1156759,1914684,2014
900 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 11:05 AM,1165557,1906361,2014
3900 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 10:50 AM,1149720,1912333,2014
3600 N NARRAGANSETT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 9:41 AM,1133065,1923264,2014
4300 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 9:28 AM,1146796,1928894,2014
2400 W 21ST ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 9:11 AM,1160599,1890006,2014
6300 S LAVERGNE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 8:28 AM,1144134,1862361,2014
5100 N RAVENSWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 7:09 AM,1163381,1934181,2014
500 W HAWTHORNE PL,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 6:45 AM,1171674,1923042,2014
2900 N WHIPPLE ST,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 2:05 AM,1155538,1919259,2014
3000 N SACRAMENTO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/5/14 2:04 AM,1155861,1919795,2014
2100 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 11:48 PM,1161518,1921229,2014
5900 W HIGGINS AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 10:49 PM,1135844,1933076,2014
5900 W HIGGINS AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 10:48 PM,1135801,1933092,2014
3600 W ALTGELD ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 9:08 PM,1151449,1916366,2014
3900 W 64TH PL,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 8:47 PM,1151292,1861539,2014
3000 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 7:01 PM,1155178,1942298,2014
500 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 6:00 PM,1172206,1913563,2014
1900 N BURLING ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 5:59 PM,1170966,1913298,2014
600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 5:57 PM,1171679,1913548,2014
3000 W SUNNYSIDE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 5:49 PM,1155559,1929753,2014
1100 N LOCKWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 5:20 PM,1140813,1907208,2014
5500 W DIVISION ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 5:19 PM,1139161,1907450,2014
4900 W DAKIN ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 3:59 PM,1142775,1925795,2014
4900 W DAKIN ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 3:58 PM,1142970,1925800,2014
3900 N LAVERGNE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 3:58 PM,1142322,1925890,2014
3900 N LAMON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 3:57 PM,1142967,1925900,2014
5300 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 3:55 PM,1140086,1926079,2014
4500 N MOODY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 3:26 PM,1134541,1929262,2014
2800 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 3:05 PM,1156107,1942326,2014
3100 W DIVERSEY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 1:41 PM,1155123,1918451,2014
5700 S KIMBARK AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 12:28 PM,1185647,1867089,2014
7500 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 12:17 PM,1156457,1950053,2014
900 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 11:39 AM,1169697,1917468,2014
2600 N WILTON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 11:38 AM,1169511,1917496,2014
900 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 11:37 AM,1169577,1917465,2014
900 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 11:35 AM,1169839,1917473,2014
900 W WRIGHTWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 11:31 AM,1169763,1917470,2014
600 W 87TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 11:11 AM,1173373,1847161,2014
5800 N ROGERS AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 11:11 AM,1146462,1938447,2014
500 W HAWTHORNE PL,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 10:57 AM,1171674,1923042,2014
8900 S STONY ISLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 10:53 AM,1188350,1846285,2014
2600 N WILTON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 10:32 AM,1169504,1917690,2014
7000 N RIDGE BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 10:05 AM,1161159,1947023,2014
2300 W FARWELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 9:46 AM,1159576,1945542,2014
7900 S INDIANA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 9:40 AM,1178969,1852393,2014
2900 W DIVERSEY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 9:33 AM,1156165,1918469,2014
4100 N TROY ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 8:16 AM,1154653,1927133,2014
7000 N RIDGE BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 7:29 AM,1161159,1947023,2014
7100 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 7:01 AM,1128055,1925817,2014
1100 W GRANVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 6:39 AM,1167734,1941337,2014
3200 W 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 6:12 AM,1156121,1848711,2014
700 W MADISON ST,Snow - Uncleared Sidewalk or Bike Lane,3/4/14 12:18 AM,1171250,1900262,2014
2600 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 11:46 PM,1157265,1917254,2014
3100 W DIVERSEY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 11:20 PM,1155123,1918451,2014
4300 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 9:55 PM,1147170,1910171,2014
3700 N NOTTINGHAM AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 9:03 PM,1128070,1924108,2014
4200 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 8:24 PM,1143603,1927923,2014
4200 N CICERO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 8:23 PM,1143605,1927873,2014
2700 W HOWARD ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 7:06 PM,1157072,1950293,2014
1000 W BERWYN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 6:29 PM,1168180,1935370,2014
6500 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 5:29 PM,1155815,1943177,2014
2400 S LEAVITT ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 5:28 PM,1162089,1887710,2014
6100 S GREENWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 5:10 PM,1184384,1864668,2014
7500 N BELL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 4:09 PM,1160012,1950357,2014
1900 W LAWRENCE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 3:58 PM,1162321,1931888,2014
4700 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 3:57 PM,1162158,1931354,2014
600 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 2:52 PM,1171523,1913544,2014
2800 W DEVON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 2:24 PM,1156107,1942326,2014
3200 W 84TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 2:22 PM,1156121,1848711,2014
2400 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 2:13 PM,1159952,1916211,2014
1100 S AUSTIN BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 2:12 PM,1136566,1894059,2014
2200 N LAKEWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 1:54 PM,1167281,1914920,2014
1500 S KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 1:23 PM,1148966,1892254,2014
3900 N AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 1:10 PM,1135653,1925598,2014
2500 W COYLE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 1:00 PM,1158032,1946035,2014
8300 S STEWART AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 12:51 PM,1175070,1849897,2014
800 W FULLERTON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 11:30 AM,1170097,1916156,2014
5900 W 63RD PL,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 11:20 AM,1137907,1861856,2014
3100 W SCHUBERT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 11:18 AM,1155143,1917786,2014
5300 S CALUMET AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 11:14 AM,1179382,1869953,2014
2500 W COYLE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 11:05 AM,1158032,1946035,2014
5700 N WINTHROP AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 10:44 AM,1167833,1938144,2014
3200 W PALMER ST,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 10:35 AM,1154484,1914443,2014
3600 W SHAKESPEARE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 10:01 AM,1151655,1914042,2014
4200 N KIMBALL AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 9:55 AM,1152956,1928167,2014
3100 W DIVERSEY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 9:24 AM,1155123,1918451,2014
3100 W DIVERSEY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 9:17 AM,1155123,1918451,2014
2700 W ARMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 9:07 AM,1158037,1913178,2014
6100 S KIMBARK AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 8:41 AM,1185697,1864517,2014
6900 W NORTH AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 8:01 AM,1129900,1909876,2014
2100 N MEADE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/3/14 1:41 AM,1135388,1913665,2014
4700 N MALDEN ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 7:44 PM,1166620,1931522,2014
4700 N MALDEN ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 7:43 PM,1166637,1931375,2014
4700 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 7:42 PM,1168397,1931388,2014
3300 N LAWNDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 7:39 PM,1151141,1921743,2014
1200 W EARLY AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 7:12 PM,1167132,1938114,2014
3700 N NOTTINGHAM AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 7:10 PM,1128070,1924108,2014
1400 W HURON ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 6:34 PM,1166561,1904787,2014
1400 W HURON ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 6:32 PM,1166473,1904785,2014
6900 S PAXTON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 5:49 PM,1192081,1859250,2014
2200 E 70TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 5:48 PM,1192116,1858982,2014
1400 W SUMMERDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 5:27 PM,1165359,1935623,2014
2100 N STAVE ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 4:56 PM,1157816,1914138,2014
5700 N MAGNOLIA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 3:40 PM,1166927,1938113,2014
7800 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 3:13 PM,1123121,1920341,2014
1600 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 2:52 PM,1164432,1910875,2014
1600 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 2:52 PM,1164432,1910848,2014
1600 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 2:51 PM,1164433,1910821,2014
1300 N WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 2:21 PM,1174471,1909012,2014
1200 N WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 2:17 PM,1174486,1908540,2014
800 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 2:06 PM,1170080,1919802,2014
2300 W LOGAN BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 1:09 PM,1160102,1917422,2014
4900 N WINTHROP AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 12:05 PM,1167974,1933217,2014
3300 S LITUANICA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 11:30 AM,1170853,1882743,2014
100 W HARRISON ST,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 11:01 AM,1174812,1897628,2014
8500 S DR MARTIN LUTHER KING JR DR,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 10:33 AM,1180402,1848568,2014
8400 S DR MARTIN LUTHER KING JR DR,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 10:32 AM,1180389,1849019,2014
7200 N HAMILTON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 10:19 AM,1160444,1947927,2014
7200 N HAMILTON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 10:19 AM,1160444,1947887,2014
7200 N HAMILTON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 10:18 AM,1160444,1947901,2014
11400 S DR MARTIN LUTHER KING JR DR,Snow - Uncleared Sidewalk or Bike Lane,3/2/14 8:46 AM,1180967,1828783,2014
12400 S HARVARD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 9:09 PM,1176206,1822546,2014
4800 N ST LOUIS AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 8:15 PM,1152185,1931671,2014
900 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 5:43 PM,1176927,1896214,2014
200 E 87TH ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 3:01 PM,1179153,1847356,2014
3100 W PALMER BLVD,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 2:46 PM,1154949,1914465,2014
5400 N LINDER AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 1:27 PM,1138517,1935633,2014
5400 S KENWOOD AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 1:14 PM,1186017,1869266,2014
200 W WASHINGTON ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 10:59 AM,1174675,1900807,2014
3900 N KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 10:22 AM,1148146,1925808,2014
3200 W LE MOYNE ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 9:15 AM,1154677,1909791,2014
2800 S INDIANA AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 8:46 AM,1178050,1886279,2014
2700 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 8:27 AM,1158056,1912515,2014
2500 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,3/1/14 7:15 AM,1158491,1930423,2014
1500 W SHERWIN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 10:53 PM,1164986,1948744,2014
3000 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 7:56 PM,1155174,1929082,2014
7100 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 6:54 PM,1127962,1925817,2014
1700 W WOLFRAM ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 4:38 PM,1164211,1918962,2014
2300 N LISTER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 4:09 PM,1163044,1915199,2014
2700 W PRATT BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 2:46 PM,1156691,1945003,2014
2400 N JANSSEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 2:44 PM,1166236,1916183,2014
2700 W PRATT BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 2:44 PM,1156701,1945003,2014
3000 W WELLINGTON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 12:59 PM,1155379,1919787,2014
6500 W 64TH PL,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 12:56 PM,1134193,1861047,2014
1600 E 55TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 11:57 AM,1187613,1868838,2014
5400 W PARKER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 10:57 AM,1139601,1917750,2014
5400 W PARKER AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 10:56 AM,1139682,1917752,2014
5400 W SCHUBERT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 10:54 AM,1139545,1917417,2014
400 E 46TH ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 10:43 AM,1179843,1874612,2014
2700 W PRATT BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 10:21 AM,1156701,1945003,2014
800 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 9:50 AM,1170080,1919802,2014
1800 N CENTRAL AVE OVERPASS ,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 8:50 AM,1138769,1911409,2014
2700 N LINCOLN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 8:46 AM,1167815,1918736,2014
2400 W AINSLIE ST,Snow - Uncleared Sidewalk or Bike Lane,2/28/14 7:27 AM,1159015,1932604,2014
3300 W WILSON AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 10:18 PM,1153122,1930332,2014
800 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 7:16 PM,1170080,1919802,2014
4800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 7:14 PM,1156831,1932021,2014
7100 N LEHIGH AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 6:55 PM,1136433,1947445,2014
800 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 6:25 PM,1170093,1919802,2014
800 W OAKDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 6:24 PM,1170080,1919802,2014
1900 N DAYTON ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 6:12 PM,1170314,1913130,2014
4300 N LOWELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 4:17 PM,1146443,1928605,2014
3900 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 3:57 PM,1150055,1920999,2014
1000 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 3:46 PM,1168528,1923451,2014
1000 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 3:45 PM,1168528,1923451,2014
1000 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 3:44 PM,1168595,1923467,2014
1100 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 3:34 PM,1168370,1924077,2014
1500 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 3:17 PM,1165660,1923993,2014
3800 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 12:13 PM,1144955,1925107,2014
7100 N OSCEOLA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 9:28 AM,1125866,1946956,2014
400 W WISCONSIN ST,Snow - Uncleared Sidewalk or Bike Lane,2/27/14 8:42 AM,1173205,1912929,2014
1100 W FARWELL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 10:27 PM,1167233,1945782,2014
4000 W GEORGE ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 10:25 PM,1149128,1918986,2014
1700 W WABANSIA AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 10:16 PM,1164633,1911371,2014
2200 N ORCHARD ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 10:10 PM,1171242,1914996,2014
2900 N ALLEN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 8:05 PM,1152642,1919399,2014
1700 W BELLE PLAINE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 6:26 PM,1164231,1927287,2014
300 N PARKSIDE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 5:45 PM,1138541,1901479,2014
300 N PARKSIDE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 5:42 PM,1138540,1901507,2014
1800 W MELROSE ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 4:02 PM,1163470,1921608,2014
5300 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 4:00 PM,1164693,1935733,2014
7000 N RIDGE BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 3:45 PM,1161159,1947023,2014
400 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 2:42 PM,1138969,1902191,2014
1800 W GRANVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 1:46 PM,1163099,1941217,2014
4600 N LINCOLN AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 1:07 PM,1160268,1930468,2014
800 W FLETCHER ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 11:41 AM,1170069,1921102,2014
2000 W MELROSE ST,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 10:26 AM,1162101,1921575,2014
5500 S SPRINGFIELD AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 9:13 AM,1151307,1867841,2014
7000 N RIDGE BLVD,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 8:50 AM,1161159,1947023,2014
9200 S BURLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 8:19 AM,1199272,1844573,2014
1900 W LARCHMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 7:04 AM,1162757,1926236,2014
1900 W LARCHMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 7:02 AM,1162735,1926236,2014
8500 S KARLOV AVE,Snow - Uncleared Sidewalk or Bike Lane,2/26/14 1:17 AM,1150555,1847880,2014
3700 N LARAMIE AVE,Snow - Uncleared Sidewalk or Bike Lane,2/25/14 11:34 PM,1141029,1924437,2014
5300 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,2/25/14 7:03 PM,1164693,1935733,2014
800 W ROSCOE ST,Snow - Uncleared Sidewalk or Bike Lane,2/25/14 6:32 PM,1170147,1922781,2014
